Date,Open,High,Low,Close,Adj Close,Volume,Days
2019-02-22,140.729996,141.399994,140.5,141.389999,124.472298,150700,1254
2019-02-25,141.820007,142,140.5,140.610001,123.785599,109500,1255
2019-02-26,140.690002,141.270004,140.440002,140.660004,123.82962,137000,1256
2019-02-27,140.399994,140.639999,139.949997,140.520004,123.706367,85600,1257
2019-02-28,140.820007,141.679993,140.580002,141.110001,124.225784,136600,1258
2019-03-01,141.669998,141.669998,140.059998,140.960007,124.093719,163300,1259
2019-03-04,141.309998,141.399994,139.679993,140.679993,123.847198,94300,1260
2019-03-05,140.679993,141.119995,140.410004,140.679993,123.847198,145700,1261
2019-03-06,140.600006,140.830002,139.839996,140.339996,123.547913,81600,1262
2019-03-07,140.029999,140.240005,139.210007,139.559998,122.861221,127100,1263
2019-03-08,139.639999,139.919998,138.990005,139.580002,122.878838,84200,1264
2019-03-11,139.830002,141.5,139.830002,141.470001,124.542725,97200,1265
2019-03-12,141.449997,142.009995,141.199997,141.369995,124.454636,82000,1266
2019-03-13,141.630005,142.649994,141.600006,142.25,125.229355,80000,1267
2019-03-14,142.229996,142.389999,141.869995,142.020004,125.026894,69600,1268
2019-03-15,142.220001,143.240005,142.220001,142.740005,125.660751,103200,1269
2019-03-18,142.809998,143.350006,142.729996,143.160004,126.030495,99000,1270
2019-03-19,143.309998,143.690002,142.449997,142.889999,125.792801,79600,1271
2019-03-20,142.850006,143.050003,141.809998,142.149994,125.141357,1195600,1272
2019-03-21,141.25,143.350006,141.149994,143.130005,126.670647,105600,1273
2019-03-22,142.970001,143.820007,142.690002,142.729996,126.31662,119300,1274
2019-03-25,142.660004,143.350006,142.160004,143.080002,126.626343,124200,1275
2019-03-26,143.669998,144.690002,143.669998,144.270004,127.679527,139800,1276
2019-03-27,144.259995,144.369995,142.940002,143.690002,127.166252,131300,1277
2019-03-28,143.839996,144.669998,143.839996,144.259995,127.670662,93400,1278
2019-03-29,144.580002,145.320007,144.240005,145.210007,128.511398,95700,1279
2019-04-01,145.559998,145.559998,144.600006,144.869995,128.21051,129300,1280
2019-04-02,144.559998,144.619995,143.610001,143.610001,127.095444,137100,1281
2019-04-03,143.440002,143.639999,142.440002,142.820007,126.396286,479100,1282
2019-04-04,142.929993,143.619995,142.850006,143.440002,126.944954,90200,1283
2019-04-05,143.649994,143.979996,143.300003,143.869995,127.325523,76800,1284
2019-04-08,143.830002,144.440002,143.770004,144.399994,127.794556,73000,1285
2019-04-09,144.169998,144.320007,143.720001,144.190002,127.608727,74300,1286
2019-04-10,144.259995,144.820007,144.229996,144.710007,128.068939,64000,1287
2019-04-11,144.970001,145,144.429993,144.850006,128.192825,88600,1288
2019-04-12,145.229996,145.429993,144.690002,145.25,128.546844,61900,1289
2019-04-15,145.229996,146.279999,145.229996,146.210007,129.396454,65700,1290
2019-04-16,146.470001,146.669998,145.679993,146.160004,129.352219,71800,1291
2019-04-17,146.789993,147,146.25,146.800003,129.918579,96800,1292
2019-04-18,147.259995,147.649994,146.160004,146.740005,129.865509,98300,1293
2019-04-22,146.570007,147.440002,146.339996,146.580002,129.723907,140100,1294
2019-04-23,146.619995,146.880005,146.080002,146.639999,129.776978,511700,1295
2019-04-24,146.660004,147.320007,146.490005,146.860001,129.97168,129800,1296
2019-04-25,146.089996,146.089996,145.429993,145.740005,128.980499,170900,1297
2019-04-26,145.800003,147.050003,145.789993,147.050003,130.139816,134800,1298
2019-04-29,147.029999,147.369995,146.910004,147.330002,130.38765,57900,1299
2019-04-30,147.339996,149.100006,147.300003,148.889999,131.768265,132800,1300
2019-05-01,149.160004,149.160004,147.300003,147.300003,130.361084,141700,1301
2019-05-02,147.130005,147.690002,146.389999,147.169998,130.246017,69000,1302
2019-05-03,147.809998,148.389999,147.600006,148.160004,131.122192,95900,1303
2019-05-06,146.910004,148.130005,146.910004,147.910004,130.90097,205300,1304
2019-05-07,147.240005,147.440002,145.639999,146.520004,129.670822,152400,1305
2019-05-08,146.119995,147.080002,145.759995,146.320007,129.493805,154600,1306
2019-05-09,145.770004,146.410004,144.880005,146.020004,129.228256,199000,1307
2019-05-10,145.690002,147.949997,145,147.740005,130.750504,87800,1308
2019-05-13,146.330002,146.550003,145.770004,146.360001,129.529221,130400,1309
2019-05-14,146.699997,147.960007,146.699997,147,130.095566,118200,1310
2019-05-15,146.699997,148.380005,146.639999,148.039993,131.015991,181100,1311
2019-05-16,148.679993,150.059998,148.679993,149.220001,132.060303,90800,1312
2019-05-17,148.419998,149.589996,148.419998,148.789993,131.679733,62000,1313
2019-05-20,148.449997,149.160004,148.210007,148.419998,131.352325,116300,1314
2019-05-21,148.880005,148.880005,147.820007,148.070007,131.042526,66900,1315
2019-05-22,148,148.940002,147.869995,148.660004,131.564697,64300,1316
2019-05-23,148.199997,148.529999,147.619995,148.529999,131.449661,179400,1317
2019-05-24,148.740005,148.740005,147.419998,147.960007,130.945206,108700,1318
2019-05-28,147.979996,148.190002,145.350006,145.350006,128.635376,81000,1319
2019-05-29,144.75,144.770004,143.679993,144.259995,127.670662,138400,1320
2019-05-30,144.410004,145.169998,144.130005,144.720001,128.077759,82600,1321
2019-05-31,143.669998,143.699997,142.380005,142.660004,126.254654,99700,1322
2019-06-03,142.759995,144.630005,142.720001,144.5,127.88308,186100,1323
2019-06-04,145.279999,145.779999,144.910004,145.779999,129.015869,178200,1324
2019-06-05,146.389999,147.410004,145.949997,147.270004,130.334564,104300,1325
2019-06-06,147.529999,148.880005,147.289993,148.600006,131.511627,131800,1326
2019-06-07,149.119995,150.589996,149.119995,149.929993,132.688675,91600,1327
2019-06-10,150.289993,150.289993,149.669998,149.979996,132.73291,90500,1328
2019-06-11,150.580002,151.050003,150.380005,150.729996,133.396637,64000,1329
2019-06-12,150.779999,151.619995,150.690002,150.779999,133.440887,50000,1330
2019-06-13,151.240005,151.639999,150.520004,151.179993,133.794891,161400,1331
2019-06-14,151.220001,151.580002,151.070007,151.240005,133.848007,161400,1332
2019-06-17,151.289993,151.300003,150.149994,150.820007,133.476334,64100,1333
2019-06-18,151.570007,151.570007,149.899994,150.059998,132.803726,71400,1334
2019-06-19,149.940002,150.75,149.190002,150.470001,133.16655,231300,1335
2019-06-20,151.160004,151.910004,150.940002,151.740005,134.290497,109900,1336
2019-06-21,150.490005,150.75,150,150.139999,133.791489,74300,1337
2019-06-24,150.490005,151.059998,150.300003,150.369995,133.996429,127800,1338
2019-06-25,150.5,150.669998,150,150.360001,133.987518,89400,1339
2019-06-26,149.979996,149.979996,148.270004,148.350006,132.196396,118300,1340
2019-06-27,148.520004,148.809998,147.839996,148.619995,132.436981,86000,1341
2019-06-28,149.490005,149.5,148.509995,148.759995,132.561722,81400,1342
2019-07-01,149.520004,149.979996,148.759995,149.5,133.221176,86300,1343
2019-07-02,149.509995,150.570007,149.509995,150.570007,134.174652,107500,1344
2019-07-03,150.970001,152.710007,150.970001,152.509995,135.903397,168500,1345
2019-07-05,151.770004,152.119995,150.699997,152,135.448959,147900,1346
2019-07-08,151.919998,152.410004,151.779999,152.160004,135.591507,78600,1347
2019-07-09,151.830002,151.850006,150.740005,151.360001,134.878662,88400,1348
2019-07-10,151.820007,152.580002,151.820007,152.320007,135.7341,84400,1349
2019-07-11,152.490005,152.639999,151.759995,152.429993,135.832123,91700,1350
2019-07-12,152.610001,153.289993,152.580002,152.970001,136.313324,79900,1351
2019-07-15,153.25,153.509995,152.899994,153.199997,136.518326,84000,1352
2019-07-16,153.240005,153.860001,152.839996,153.289993,136.598465,390300,1353
2019-07-17,153.220001,153.429993,152.669998,153.029999,136.366776,120200,1354
2019-07-18,153.270004,154.619995,152.979996,154.240005,137.445053,78500,1355
2019-07-19,154.660004,154.880005,153.320007,153.369995,136.6698,69900,1356
2019-07-22,153.559998,153.559998,152.300003,152.440002,135.84108,92500,1357
2019-07-23,153.630005,153.839996,152.990005,153.440002,136.732147,61900,1358
2019-07-24,153.259995,153.320007,152.339996,152.619995,136.001434,72300,1359
2019-07-25,152.229996,152.949997,152,152.5,135.894501,60400,1360
2019-07-26,152.960007,154.460007,152.75,154.330002,137.525299,58700,1361
2019-07-29,154.419998,154.970001,154.25,154.630005,137.792572,91800,1362
2019-07-30,155.059998,155.830002,154.759995,155.080002,138.193588,58100,1363
2019-07-31,154.850006,154.850006,150.809998,152.270004,135.689575,117900,1364
2019-08-01,152.639999,154.369995,151.550003,151.550003,135.047974,120100,1365
2019-08-02,151.520004,152.320007,151,151.559998,135.056854,123200,1366
2019-08-05,150.559998,150.720001,146.75,147.600006,131.528061,235800,1367
2019-08-06,148.169998,149.440002,147.690002,148.949997,132.73111,164000,1368
2019-08-07,148.259995,151.139999,146.910004,150.570007,134.174652,89700,1369
2019-08-08,150.529999,152.729996,149.960007,152.539993,135.930161,68500,1370
2019-08-09,152.389999,152.809998,150.809998,151.580002,135.074677,72300,1371
2019-08-12,151.229996,151.610001,150.160004,150.630005,134.228149,84400,1372
2019-08-13,150.360001,153.029999,150.360001,152.289993,135.707367,98000,1373
2019-08-14,151.070007,151.889999,149.720001,149.720001,133.417191,773500,1374
2019-08-15,151.130005,152.389999,150.610001,151.889999,135.350937,133500,1375
2019-08-16,152.520004,154.199997,152.520004,153.679993,136.946045,89200,1376
2019-08-19,154.850006,155.5,154.660004,155.169998,138.273788,109300,1377
2019-08-20,155.160004,155.160004,153.380005,153.410004,136.705429,114500,1378
2019-08-21,154.520004,154.520004,153.580002,154.020004,137.249008,102300,1379
2019-08-22,154.089996,155.089996,153.830002,154.809998,137.952972,71800,1380
2019-08-23,154.419998,155.009995,151.429993,152.270004,135.689575,247200,1381
2019-08-26,153.220001,154.149994,152.690002,153.880005,137.124207,353500,1382
2019-08-27,154.550003,154.759995,152.880005,153.279999,136.589569,95700,1383
2019-08-28,153.039993,154.600006,153.039993,154.529999,137.703476,128100,1384
2019-08-29,155.589996,155.75,154.070007,154.869995,138.006439,67900,1385
2019-08-30,155.330002,155.690002,154.259995,154.699997,137.854965,83500,1386
2019-09-03,154.179993,155.509995,153.800003,155.419998,138.496536,102800,1387
2019-09-04,156.149994,156.940002,155.649994,156.940002,139.851028,118500,1388
2019-09-05,157.520004,157.690002,156.070007,156.160004,139.155975,105400,1389
2019-09-06,156.690002,157.020004,156.410004,156.770004,139.699554,105500,1390
2019-09-09,156.830002,156.889999,156.160004,156.589996,139.539154,72800,1391
2019-09-10,155.990005,155.990005,155.020004,155.75,138.790604,83000,1392
2019-09-11,155.740005,156.630005,155.020004,156.580002,139.530243,291900,1393
2019-09-12,157.460007,157.820007,156.929993,157.179993,140.064911,213300,1394
2019-09-13,156.589996,157.369995,156.110001,156.410004,139.378784,104200,1395
2019-09-16,155.720001,155.889999,154.720001,155.080002,138.193588,167500,1396
2019-09-17,154.910004,156.440002,154.910004,155.649994,138.701523,87000,1397
2019-09-18,155.789993,156.309998,154.550003,155.729996,138.772797,82700,1398
2019-09-19,155.759995,155.899994,155.369995,155.529999,138.594574,82000,1399
2019-09-20,155.869995,156.309998,155.149994,155.149994,138.255951,62600,1400
2019-09-23,155.220001,156.320007,155.220001,155.820007,138.853027,76000,1401
2019-09-24,156.399994,157.240005,155.800003,156.160004,139.155975,174700,1402
2019-09-25,156.880005,157.050003,156.100006,156.490005,139.450089,143800,1403
2019-09-26,155.830002,156.5,155.720001,156.110001,140.088089,68600,1404
2019-09-27,156.410004,156.520004,154.949997,155.800003,139.809891,75200,1405
2019-09-30,156,157.160004,156,156.559998,140.491852,92000,1406
2019-10-01,156.800003,157.009995,155.570007,155.960007,139.953491,123400,1407
2019-10-02,155.25,155.25,152.339996,153.009995,137.306244,160500,1408
2019-10-03,153.539993,154.410004,152.270004,153.880005,138.086914,109200,1409
2019-10-04,154.229996,156.210007,154.229996,156.089996,140.070114,70900,1410
2019-10-07,155.820007,155.979996,154.850006,154.979996,139.07402,153200,1411
2019-10-08,154.539993,154.830002,153.350006,153.360001,137.620331,303500,1412
2019-10-09,154.110001,154.820007,153.889999,154.529999,138.670258,140100,1413
2019-10-10,154.169998,155.169998,153.800003,154.740005,138.858673,74000,1414
2019-10-11,155.369995,155.669998,154.529999,154.759995,138.876617,100500,1415
2019-10-14,155.050003,155.059998,153.960007,154.080002,138.266388,72100,1416
2019-10-15,154.410004,154.410004,153.190002,153.520004,137.763901,130300,1417
2019-10-16,153.470001,153.660004,153.059998,153.5,137.745956,146400,1418
2019-10-17,154,154.639999,153.850006,154.339996,138.49971,73300,1419
2019-10-18,154.5,155.059998,154.5,154.529999,138.670258,67100,1420
2019-10-21,154.679993,155.119995,154.389999,155.020004,139.109955,62700,1421
2019-10-22,156.119995,156.270004,155.050003,155.130005,139.208664,77400,1422
2019-10-23,155.130005,155.839996,155,155.830002,139.836807,98700,1423
2019-10-24,156,156.380005,155.429993,156.190002,140.159882,45700,1424
2019-10-25,156.119995,156.119995,155.259995,155.350006,139.406097,77400,1425
2019-10-28,155.429993,156.070007,154.970001,155.309998,139.370193,80000,1426
2019-10-29,155.110001,156.009995,154.75,155.289993,139.352234,68200,1427
2019-10-30,155.399994,156.25,155.149994,156.080002,140.061157,68300,1428
2019-10-31,156.110001,156.509995,154.880005,155.839996,139.84581,69100,1429
2019-11-01,156.229996,156.419998,155.720001,155.949997,139.944458,191500,1430
2019-11-04,156.179993,156.270004,154.199997,154.570007,138.706146,109200,1431
2019-11-05,154.449997,155.470001,153.580002,154.960007,139.056091,368400,1432
2019-11-06,155.25,156.039993,154.929993,155.759995,139.774002,87500,1433
2019-11-07,155.839996,155.850006,155,155.270004,139.334244,130100,1434
2019-11-08,155.089996,155.440002,154.619995,155.139999,139.217667,64000,1435
2019-11-11,155.080002,155.350006,154.589996,154.899994,139.002243,63100,1436
2019-11-12,155.110001,155.220001,154.660004,155.179993,139.253555,73600,1437
2019-11-13,155.429993,156.710007,155.429993,156.520004,140.456009,64300,1438
2019-11-14,157.050003,157.169998,155.860001,156.320007,140.27652,89000,1439
2019-11-15,156.720001,156.990005,155.940002,156.559998,140.491852,55600,1440
2019-11-18,156.479996,157.929993,156.470001,157.190002,141.05722,91200,1441
2019-11-19,157.529999,157.529999,156.800003,157.149994,141.021332,59300,1442
2019-11-20,157.100006,157.75,156.710007,157.25,141.111069,82300,1443
2019-11-21,157.050003,157.289993,156.190002,156.470001,140.411148,236500,1444
2019-11-22,156.690002,156.960007,155.720001,156.259995,140.222672,66600,1445
2019-11-25,156.539993,156.779999,156.009995,156.660004,140.58165,69700,1446
2019-11-26,156.899994,157.990005,156.690002,157.899994,141.694366,72700,1447
2019-11-27,158.059998,158.399994,157.759995,158.149994,141.918716,56800,1448
2019-11-29,158.169998,158.5,157.929993,158.110001,141.882797,28300,1449
2019-12-02,157.899994,158.429993,157.110001,158.360001,142.107132,62400,1450
2019-12-03,157.949997,158.190002,157.119995,158.190002,141.95459,162100,1451
2019-12-04,158.449997,159.309998,158.029999,159.220001,142.878906,76500,1452
2019-12-05,159.259995,159.259995,158.300003,159.139999,142.807098,57600,1453
2019-12-06,159.539993,160.410004,159.539993,159.779999,143.381424,71400,1454
2019-12-09,159.809998,160.279999,159.779999,159.929993,143.516006,66900,1455
2019-12-10,159.899994,160,159.289993,159.419998,143.058365,63400,1456
2019-12-11,159.649994,160.009995,159.070007,159.440002,143.076309,72100,1457
2019-12-12,159.570007,160.619995,159.220001,159.460007,143.094269,76200,1458
2019-12-13,159.460007,160.149994,158.990005,160,143.578827,76400,1459
2019-12-16,159.369995,159.869995,159.169998,159.5,144.086533,79300,1460
2019-12-17,159.229996,159.580002,159.100006,159.369995,143.969086,64100,1461
2019-12-18,159.580002,159.770004,158.830002,159.039993,143.670959,151300,1462
2019-12-19,159.559998,160.419998,159.419998,160.130005,144.655655,109200,1463
2019-12-20,160.619995,161.960007,160.619995,161.440002,145.83905,95700,1464
2019-12-23,161.740005,161.740005,160.759995,160.860001,145.315125,79300,1465
2019-12-24,161.100006,161.149994,160.820007,161.039993,145.477707,32800,1466
2019-12-26,161.110001,161.479996,160.830002,161.25,145.667404,33200,1467
2019-12-27,161.630005,161.940002,161.5,161.919998,146.272675,163100,1468
2019-12-30,161.710007,161.710007,160.880005,161.139999,145.568069,54700,1469
2019-12-31,160.880005,161.300003,160.479996,161.199997,145.622253,58000,1470
2020-01-02,161.630005,161.630005,159.470001,159.869995,144.420761,197600,1471
2020-01-03,159.110001,160.330002,159,159.589996,144.167831,179600,1472
2020-01-06,159.279999,160.139999,159.119995,159.830002,144.384644,119300,1473
2020-01-07,159.570007,159.570007,158.610001,158.610001,143.282532,93900,1474
2020-01-08,158.75,159.889999,158.589996,159.240005,143.851654,75100,1475
2020-01-09,159.639999,160.25,159.300003,160.160004,144.68277,101600,1476
2020-01-10,160.479996,160.570007,159.919998,160.009995,144.547241,165700,1477
2020-01-13,160.220001,161.070007,160.119995,161.050003,145.486755,162200,1478
2020-01-14,160.970001,161.259995,160.75,161.119995,145.549973,358300,1479
2020-01-15,161.160004,162.600006,160.970001,162.210007,146.534683,64600,1480
2020-01-16,162.600006,162.910004,162.399994,162.800003,147.067657,75800,1481
2020-01-17,162.970001,163.380005,162.809998,163.110001,147.347656,68300,1482
2020-01-21,162.809998,163.509995,162.240005,163.449997,147.6548,223900,1483
2020-01-22,163.580002,163.899994,163.419998,163.419998,147.627701,79300,1484
2020-01-23,162.880005,163.639999,162.320007,163.330002,147.546432,106900,1485
2020-01-24,163.520004,163.660004,161.619995,162.149994,146.480438,97100,1486
2020-01-27,160.699997,162.149994,160.539993,161.399994,145.802917,147600,1487
2020-01-28,161.570007,162.100006,161.380005,161.649994,146.028778,105500,1488
2020-01-29,161.729996,161.729996,160.639999,160.639999,145.116364,74000,1489
2020-01-30,160.619995,162.479996,160.580002,162.279999,146.597885,86000,1490
2020-01-31,162.330002,162.910004,160.050003,160.360001,144.863403,137400,1491
2020-02-03,160.880005,161.660004,160.440002,160.529999,145.016983,249200,1492
2020-02-04,161.5,162.619995,161.259995,161.479996,145.875183,155200,1493
2020-02-05,162.130005,162.990005,162.100006,162.889999,147.148926,125500,1494
2020-02-06,163.300003,164.139999,163,163.210007,147.438019,99500,1495
2020-02-07,163.039993,163.589996,162.639999,163.399994,147.609665,101000,1496
2020-02-10,163.330002,164.270004,163.330002,163.990005,148.142624,76200,1497
2020-02-11,164.330002,164.330002,163.470001,163.529999,147.727112,84200,1498
2020-02-12,163.880005,163.880005,163.270004,163.630005,147.817398,110800,1499
2020-02-13,163.320007,164.75,162.960007,164.380005,148.494949,90800,1500
2020-02-14,164.610001,164.889999,164.399994,164.889999,148.955673,75600,1501
2020-02-18,164.660004,164.899994,163.860001,164.130005,148.269104,150100,1502
2020-02-19,164.399994,164.600006,164.020004,164.050003,148.196808,65200,1503
2020-02-20,163.75,164.279999,162.979996,164.199997,148.332306,81100,1504
2020-02-21,163.789993,164.779999,163.789993,164.529999,148.630432,126400,1505
2020-02-24,161.910004,162.940002,160.440002,160.5,144.989899,450200,1506
2020-02-25,160.779999,161.300003,157.160004,157.619995,142.388214,234200,1507
2020-02-26,158.179993,159.339996,156.429993,156.520004,141.394516,211600,1508
2020-02-27,155.080002,156.130005,150.229996,150.229996,135.712372,641000,1509
2020-02-28,146.279999,147.339996,142.520004,147.339996,133.101608,1512300,1510
2020-03-02,147.839996,155,147.839996,154.960007,139.985291,671300,1511
2020-03-03,155.190002,157.669998,151.869995,152.919998,138.142426,280700,1512
2020-03-04,155.070007,160.139999,154.880005,160.020004,144.556274,174000,1513
2020-03-05,157.080002,159.110001,155.570007,157.169998,141.981705,191400,1514
2020-03-06,152.559998,156.699997,152.020004,155.789993,140.735062,243900,1515
2020-03-09,146.990005,152.889999,145,148.820007,134.438583,387700,1516
2020-03-10,151.619995,152.649994,145.889999,152.369995,138.219528,274200,1517
2020-03-11,148.919998,149.330002,143.179993,144.690002,131.252747,221100,1518
2020-03-12,135.949997,139.889999,130.75,131.169998,118.988342,367000,1519
2020-03-13,137.360001,142.029999,132.119995,141.809998,128.640228,345900,1520
2020-03-16,129.020004,139,125.620003,132.639999,120.321846,642200,1521
2020-03-17,134.5,144.630005,134.259995,144.630005,131.198334,443500,1522
2020-03-18,136.259995,142.259995,133.139999,138.910004,126.009567,695000,1523
2020-03-19,137.600006,138.350006,134.339996,135.070007,122.526176,514700,1524
2020-03-20,135.649994,135.990005,125.629997,126.57,114.815544,885000,1525
2020-03-23,126.379997,127.75,120.699997,122.650002,111.259605,502700,1526
2020-03-24,127.900002,130,126.010002,129.270004,117.264809,465000,1527
2020-03-25,130.009995,132.940002,126.68,129.020004,117.03804,488400,1528
2020-03-26,130.440002,136.889999,130.440002,136.320007,123.660095,379800,1529
2020-03-27,133,138.910004,133,135.179993,122.625931,630200,1530
2020-03-30,136.570007,140.710007,136.570007,140.300003,127.270462,833100,1531
2020-03-31,139.869995,140.669998,137.470001,137.820007,125.02076,543800,1532
2020-04-01,133.860001,137.320007,133.860001,134.789993,122.272163,357100,1533
2020-04-02,133.740005,139.190002,133.309998,138.559998,125.692047,268300,1534
2020-04-03,138.089996,139.830002,137.190002,139.419998,126.472176,184600,1535
2020-04-06,143.300003,145.800003,140.970001,144.800003,131.352509,398500,1536
2020-04-07,148.059998,148.190002,143.279999,143.279999,129.973694,696200,1537
2020-04-08,144.520004,146.199997,142.899994,145.619995,132.096375,247400,1538
2020-04-09,146.630005,149.039993,145.910004,147.070007,133.411713,581500,1539
2020-04-13,146.759995,147.059998,144.369995,145.770004,132.232437,257400,1540
2020-04-14,147.860001,151.869995,147.850006,151.789993,137.69342,850500,1541
2020-04-15,149.169998,151.229996,148.080002,149.220001,135.362076,225700,1542
2020-04-16,149.949997,150.729996,148.089996,150.289993,136.332657,195400,1543
2020-04-17,152.419998,153.050003,150.210007,152.520004,138.355591,230600,1544
2020-04-20,151.110001,152.279999,149.600006,149.600006,135.706787,211400,1545
2020-04-21,147.550003,148.259995,146.039993,146.570007,132.95816,179800,1546
2020-04-22,148.419998,148.940002,147.009995,148,134.255325,186900,1547
2020-04-23,148.050003,148.779999,146.779999,147.070007,133.411713,142900,1548
2020-04-24,147.899994,149,147.360001,148.5,134.708923,118900,1549
2020-04-27,149.429993,150,148.679993,149.449997,135.570709,451600,1550
2020-04-28,151.380005,151.380005,149.649994,150.220001,136.269226,141600,1551
2020-04-29,151.169998,151.169998,148.899994,149.910004,135.987961,164800,1552
2020-04-30,149.190002,149.270004,147.160004,147.970001,134.228134,267200,1553
2020-05-01,146.809998,148,145.559998,146.190002,132.613419,212400,1554
2020-05-04,145.630005,146.300003,144.570007,146.130005,132.559036,210400,1555
2020-05-05,146.830002,147.779999,146.190002,146.350006,132.758606,153000,1556
2020-05-06,146.690002,146.779999,144.660004,144.779999,131.334381,127100,1557
2020-05-07,145.929993,146.130005,144.289993,144.460007,131.044144,118800,1558
2020-05-08,145.899994,148.259995,145.899994,147.949997,134.209976,154200,1559
2020-05-11,147.320007,148.860001,147.289993,147.550003,133.847168,426000,1560
2020-05-12,148.070007,149.740005,146.289993,146.289993,132.704132,2471000,1561
2020-05-13,146.229996,146.949997,144.240005,145.059998,131.588394,211200,1562
2020-05-14,144.149994,144.860001,142.360001,144.460007,131.044144,272000,1563
2020-05-15,144.429993,146.270004,144.100006,145.789993,132.25058,188300,1564
2020-05-18,148.110001,149.029999,147.320007,148.25,134.482132,162900,1565
2020-05-19,148.490005,148.490005,145.580002,145.580002,132.060089,354000,1566
2020-05-20,147.059998,147.460007,146.300003,147.380005,133.692947,96300,1567
2020-05-21,147.110001,147.119995,145.580002,145.820007,132.277802,177400,1568
2020-05-22,146.179993,146.380005,145.710007,146.380005,132.785812,126500,1569
2020-05-26,148.699997,148.729996,147.130005,147.320007,133.638519,245400,1570
2020-05-27,148.699997,150.050003,147.869995,150.050003,136.114975,190200,1571
2020-05-28,151.199997,151.820007,150.380005,150.729996,136.731842,228800,1572
2020-05-29,150.330002,151.460007,149.100006,151.130005,137.094681,155400,1573
2020-06-01,150.979996,152.690002,150.979996,152.039993,137.920181,156700,1574
2020-06-02,152.389999,152.669998,151.300003,152.490005,138.3284,661600,1575
2020-06-03,153.089996,153.490005,152.720001,152.720001,138.537018,157400,1576
2020-06-04,152.460007,153.119995,151.25,151.929993,137.820358,128300,1577
2020-06-05,153.619995,155.009995,153.089996,154.419998,140.079163,138600,1578
2020-06-08,154.360001,156.240005,154.119995,156.240005,141.730103,163600,1579
2020-06-09,155.410004,155.410004,153.759995,154.550003,140.197052,156100,1580
2020-06-10,154.860001,155.169998,153.699997,153.820007,139.534866,161300,1581
2020-06-11,151.869995,152.800003,147.600006,147.729996,134.010452,162000,1582
2020-06-12,150.050003,150.050003,146.630005,147.960007,134.219101,179500,1583
2020-06-15,146.380005,149.919998,145.529999,149.589996,135.697693,100400,1584
2020-06-16,152.759995,152.970001,150.509995,152.199997,138.065308,100600,1585
2020-06-17,152.479996,152.970001,151.460007,151.869995,137.765945,73000,1586
2020-06-18,151.169998,152.660004,151.149994,152.440002,138.28302,81100,1587
2020-06-19,153.919998,154.279999,151.589996,151.630005,137.548233,109200,1588
2020-06-22,150.229996,150.559998,149.5,150.100006,137.327759,85200,1589
2020-06-23,151.039993,151.610001,149.820007,149.860001,137.108185,109400,1590
2020-06-24,149.179993,149.220001,146.919998,147.429993,134.884903,119100,1591
2020-06-25,147.410004,148.619995,146.429993,148.559998,135.918777,189200,1592
2020-06-26,148.330002,148.660004,145.410004,145.550003,133.164917,169500,1593
2020-06-29,146.429993,148.570007,146.300003,148.470001,135.836472,162800,1594
2020-06-30,148.470001,150,148.259995,149.570007,136.84288,203200,1595
2020-07-01,149.660004,150.440002,149.470001,149.589996,136.86116,144300,1596
2020-07-02,150.809998,151.869995,150.089996,150.300003,137.510773,155600,1597
2020-07-06,151.639999,151.960007,150.25,151.039993,138.187759,401600,1598
2020-07-07,150.410004,153.179993,150.240005,152.330002,139.367981,119700,1599
2020-07-08,152.770004,152.779999,151.339996,151.990005,139.056931,117500,1600
2020-07-09,151.919998,152.070007,149.880005,150.580002,137.766876,175600,1601
2020-07-10,150.649994,153.669998,150.649994,153.520004,140.456726,102200,1602
2020-07-13,154.160004,155.160004,152.630005,153.199997,140.163986,666000,1603
2020-07-14,152.889999,155.839996,152.5,155.639999,142.396332,104900,1604
2020-07-15,156.809998,157.509995,155.509995,155.740005,142.487839,99300,1605
2020-07-16,155.649994,156.490005,155.429993,156.089996,142.808014,78700,1606
2020-07-17,156.729996,157.190002,156.369995,156.960007,143.604004,69700,1607
2020-07-20,156.729996,156.729996,154.990005,155.410004,142.185898,94300,1608
2020-07-21,156.529999,158.460007,156.509995,157.020004,143.65889,253200,1609
2020-07-22,157.229996,158.259995,156.020004,158.100006,144.647018,143200,1610
2020-07-23,158.529999,159.300003,158.190002,158.600006,145.104462,151700,1611
2020-07-24,158.610001,160.100006,157.740005,158.320007,144.848312,421800,1612
2020-07-27,158.300003,159.270004,158.029999,159.240005,145.690002,97300,1613
2020-07-28,159.029999,160.529999,159.029999,159.630005,146.046829,93200,1614
2020-07-29,159.820007,160.600006,159.490005,160.25,146.61409,78900,1615
2020-07-30,159.610001,160.509995,159.050003,159.990005,146.376205,74200,1616
2020-07-31,159.509995,159.899994,157.860001,159.899994,146.293869,181100,1617
2020-08-03,159.839996,160.029999,158.75,159.470001,145.900452,87600,1618
2020-08-04,159.360001,161.729996,159.309998,161.729996,147.96814,92100,1619
2020-08-05,161.889999,162.080002,160.910004,161.300003,147.574722,89500,1620
2020-08-06,161.190002,161.679993,160.75,161.449997,147.711945,85900,1621
2020-08-07,161.070007,162.300003,161.070007,162.190002,148.388992,109500,1622
2020-08-10,162.380005,163.490005,162.320007,163.240005,149.349655,124800,1623
2020-08-11,163.899994,164.330002,161.570007,161.990005,148.206024,133800,1624
